movieId,title,genres
64499,che: part one,Drama|War
64511,dean spanley,Comedy|Drama
64517,i am the law,Crime|Drama
64519,boomerang,Crime|Drama|Film-Noir
64575,doubt,Drama|Mystery
64614,gran torino,Crime|Drama
64620,frost/nixon,Drama
64622,"reader, the",Drama|Romance
64701,i've loved you so long,Drama|Mystery
64716,seven pounds,Drama
64839,"wrestler, the",Drama
64930,"more the merrier, the",Comedy|Romance
64957,"curious case of benjamin button, the",Drama|Fantasy|Mystery|Romance
64969,yes man,Comedy
64983,valkyrie,Drama|Thriller|War
64990,pete seeger: the power of song,Documentary
64993,5 centimeters per second,Animation|Drama|Romance
64997,war of the worlds,Action|Sci-Fi
65045,alien raiders,Mystery|Sci-Fi|Thriller
65088,bedtime stories,Adventure|Children|Comedy
65091,manhattan melodrama,Crime|Drama|Romance
65126,choke,Comedy|Drama
65130,revolutionary road,Drama|Romance
65133,blackadder back & forth,Comedy
65135,blackadder's christmas carol,Comedy
65155,"surfer, dude",Comedy
65181,nobel son,Comedy|Crime|Drama|Thriller
65188,dear zachary: a letter to a son about his father,Documentary
65216,defiance,Drama|Thriller|War
65225,zeitgeist: addendum,Documentary
65230,marley & me,Comedy|Drama
65256,jesse stone: night passage,Crime|Drama|Mystery
65261,ponyo,Adventure|Animation|Children|Fantasy
65304,ce que mes yeux ont vu,Drama|Mystery|Thriller
65359,earthsea,Adventure|Drama|Fantasy
65381,man with the gun,Western
65418,wendy and lucy,Drama
65465,last chance harvey,Drama|Romance
65514,ip man,Action|Drama|War
65552,replicant,Action|Sci-Fi|Thriller
65567,passengers,Drama|Mystery|Thriller
65577,"tale of despereaux, the",Adventure|Animation|Children|Comedy|Fantasy
65585,bride wars,Comedy|Romance
65596,mesrine: killer instinct,Action|Crime|Drama|Thriller
65601,my bloody valentine 3-d,Horror|Thriller
65631,battle in seattle,Action|Drama
65642,timecrimes,Sci-Fi|Thriller
65660,"secret of the grain, the",Drama
65682,underworld: rise of the lycans,Action|Fantasy|Horror|Thriller
65685,inkheart,Adventure|Fantasy
65731,the alphabet killer,Crime|Mystery|Thriller
65740,revenge of the nerds iv: nerds in love,Comedy|Romance
65802,paul blart: mall cop,Action|Comedy|Crime
65810,notorious,Drama|Musical
65813,"unborn, the",Horror|Mystery|Thriller
65866,three strangers,Crime|Drama
65868,repo! the genetic opera,Fantasy|Horror|Musical
65882,"uninvited, the",Drama|Horror|Mystery|Thriller
65899,12:01,Comedy|Romance|Sci-Fi|Thriller
65927,night train,Action|Mystery|Thriller
65982,outlander,Action|Adventure|Sci-Fi
66015,passchendaele,Action|Drama|Romance|War
66053,black widow,Drama|Mystery
66090,eden lake,Horror|Thriller
66097,coraline,Animation|Fantasy|Thriller
66118,point of order,Documentary
66130,chocolate,Action|Drama
66156,"escapist, the",Thriller
66171,push,Sci-Fi|Thriller
66198,"international, the",Drama|Thriller
66200,two lovers,Drama|Romance
66203,he's just not that into you,Comedy|Drama|Romance
66234,jar city,Crime|Drama|Thriller
66240,dead like me: life after death,Comedy|Fantasy
66297,futurama: into the wild green yonder,Action|Animation|Comedy|Sci-Fi
66310,frontièr,Drama|Horror|Thriller
66320,"11th hour, the",Documentary
66335,afro samurai: resurrection,Animation
66337,café lumière,Drama
66371,departures,Drama
66385,taking chance,Drama|War
66427,my name is bruce,Comedy|Horror
66472,"way of war, the",Action|Thriller
66509,funny people,Comedy|Drama
66511,berlin calling,Comedy|Drama
66581,still waiting...,Comedy
66596,mystery team,Comedy|Crime|Mystery
66639,street fighter: the legend of chun-li,Action|Adventure|Sci-Fi|Thriller
66659,tyler perry's madea goes to jail,Comedy|Crime|Drama
66665,away we go,Comedy|Drama|Romance
66686,"unsuspected, the",Drama|Film-Noir|Thriller
66691,thick as thieves,Crime
66744,"divo, il",Drama
66762,paris,Comedy|Drama|Romance
66783,friday the 13th,Horror
66785,"the good, the bad, the weird",Action|Adventure|Comedy|Western
66798,"pink panther 2, the",Adventure|Comedy|Mystery
66801,crips and bloods: made in america,Documentary
66808,far cry,Action|Adventure|Drama
66934,dr. horrible's sing-along blog,Comedy|Drama|Musical|Sci-Fi
67073,day of the dead,Horror
67087,"i love you, man",Comedy
67096,"big steal, the",Adventure|Drama|Film-Noir|Thriller
67186,"haunting in connecticut, the",Horror|Thriller
67193,duplicity,Crime|Romance|Thriller
67197,knowing,Action|Drama|Mystery|Sci-Fi|Thriller
67223,sugar,Drama
67252,ong-bak 2: the beginning,Action
67255,"girl with the dragon tattoo, the",Crime|Drama|Mystery|Thriller
67267,sunshine cleaning,Comedy|Drama
67295,kung fu panda: secrets of the furious five,Action|Animation|Children|Comedy
67361,echelon conspiracy,Action|Mystery|Thriller
67365,after sex,Comedy|Drama|Romance
67408,monsters vs. aliens,Animation|Sci-Fi|IMAX
67422,california dreamin',Comedy|Drama|War
67508,"baader meinhof komplex, der",Action|Crime|Drama|Thriller
67620,nothing but the truth,Drama|Thriller
67624,"square, the",Thriller
67665,anvil! the story of anvil,Documentary|Musical
67695,observe and report,Action|Comedy
67706,union station,Drama|Film-Noir
67734,adventureland,Comedy|Drama
67748,scenes of a sexual nature,Comedy|Drama|Romance
67788,confessions of a shopaholic,Comedy|Romance
67799,the butterfly effect 3: revelations,Drama|Fantasy|Sci-Fi|Thriller
67801,revanche,Crime|Drama|Romance
67867,dragonball evolution,Action|Adventure|Fantasy|Sci-Fi
67888,man on the flying trapeze,Comedy
67892,can-can,Comedy|Musical|Romance
67900,broken,Horror|Thriller
67923,fast & furious,Action|Crime|Drama|Thriller
67997,in the loop,Comedy
68028,what doesn't kill you,Crime|Drama
68044,crime wave,Crime|Drama|Film-Noir
68067,escape from fort bravo,Western
68069,ride lonesome,Western
68073,pirate radio,Comedy|Drama
68099,apollo 13: to the edge and back,Documentary
68135,17 again,Comedy|Drama
68157,inglourious basterds,Action|Drama|War
68159,state of play,Crime|Drama|Thriller
68194,"damned united, the",Drama
68205,crank: high voltage,Action|Comedy|Crime
68237,moon,Drama|Mystery|Sci-Fi|Thriller
68269,"young victoria, the",Drama|Romance
68288,"informers, the",Crime|Drama|Thriller
68319,x-men origins: wolverine,Action|Sci-Fi|Thriller
68324,"girlfriend experience, the",Drama
68347,sin nombre,Crime|Drama|Thriller
68358,star trek,Action|Adventure|Sci-Fi|IMAX
68392,happy campers,Comedy
68442,lymelife,Comedy|Drama
68444,"great buck howard, the",Comedy
68482,xiii: the conspiracy,Action|Crime|Mystery|Thriller
68486,red cliff part ii,Action|Drama|War
68519,s. darko,Crime|Mystery|Sci-Fi|Thriller
68522,earth,Documentary
68552,crossing over,Drama
68554,angels & demons,Crime|Drama|Mystery|Thriller
68650,powder blue,Drama
68659,fanboys,Adventure|Comedy|Drama
68674,"merry gentleman, the",Drama
68749,management,Comedy|Romance
68791,terminator salvation,Action|Adventure|Sci-Fi|Thriller
68793,night at the museum: battle of the smithsonian,Action|Comedy|IMAX
68838,every little step,Documentary
68843,lesbian vampire killers,Action|Comedy|Horror
68848,"brothers bloom, the",Adventure|Comedy|Crime|Romance
68858,vincere,Drama|Romance
68872,paisan,Drama|War
68901,chop shop,Drama
68932,"soloist, the",Drama|Musical
68941,"last house on the left, the",Drama|Horror|Thriller
68952,drag me to hell,Comedy|Horror
68954,up,Adventure|Animation|Children|Drama
68959,fullmetal alchemist the movie: conqueror of shamballa,Action|Adventure|Animation|Drama
68963,easy virtue,Comedy|Romance
68967,summer hours,Drama
68976,two english girls,Drama|Romance
69005,female,Comedy|Drama|Romance
69027,oss 117 - lost in rio,Adventure|Comedy
69093,without a paddle: nature's calling,Adventure|Comedy
69118,in the electric mist,Drama|Mystery
69122,"hangover, the",Comedy|Crime
69131,killshot,Action|Crime|Drama|Thriller
69134,antichrist,Drama|Fantasy
69169,"song is born, a",Comedy|Musical
69253,new in town,Comedy|Romance
69275,dead snow,Action|Adventure|Comedy|Horror
69278,land of the lost,Action|Adventure|Comedy|Sci-Fi
69284,fatso,Comedy
69306,"taking of pelham 1 2 3, the",Crime|Drama|Thriller
69324,flame and citron,Action|Drama|War
69354,went the day well?,Thriller|War
69374,wrestling ernest hemingway,Drama|Romance
69381,"hitman, the",Action|Crime|Thriller
69406,"proposal, the",Comedy|Romance
69436,year one,Adventure|Comedy
69438,o'horten,Comedy|Drama
69453,"land that time forgot, the",Adventure|Sci-Fi
69458,tyson,Documentary
69481,"hurt locker, the",Action|Drama|Thriller|War
69516,"limits of control, the",Crime|Drama|Film-Noir
69524,raiders of the lost ark: the adaptation,Action|Adventure|Thriller
69526,transformers: revenge of the fallen,Action|Adventure|Sci-Fi|IMAX
69529,home,Documentary
69542,k2,Adventure|Drama
69559,"file on thelma jordan, the",Crime|Drama|Film-Noir|Mystery
69604,whatever works,Comedy|Romance
69606,ghosts of girlfriends past,Comedy|Fantasy|Romance
69611,hustle,Crime|Drama|Mystery|Thriller
69640,public enemies,Crime|Drama|Thriller
69644,ice age: dawn of the dinosaurs,Action|Adventure|Animation|Children|Comedy|Romance
69674,"mob, the",Crime|Drama|Film-Noir
69712,my sister's keeper,Drama
69746,watchmen: tales of the black freighter,Action|Adventure|Animation|Horror
69757,(500) days of summer (2009,Comedy|Drama|Romance
69773,madame bovary,Drama|Romance
69784,brüno,Comedy
69786,"boys: the sherman brothers' story, the",Documentary
69803,pinchcliffe grand prix,Adventure|Animation|Children|Comedy
69844,harry potter and the half-blood prince,Adventure|Fantasy|Mystery|Romance|IMAX
69849,roots,Drama|War
69904,open water 2: adrift,Drama|Thriller
69908,"group, the",Drama
69934,my sassy girl,Comedy|Drama|Romance
69951,"imaginarium of doctor parnassus, the",Drama|Fantasy
69974,shiver,Horror|Thriller
69988,humpday,Comedy
69995,tokyo sonata,Drama
70015,polytechnique,Crime|Drama
70093,cheri,Romance
70157,"gang's all here, the",Comedy|Musical|Romance
70159,orphan,Drama|Horror|Mystery|Thriller
70183,"ugly truth, the",Comedy|Drama|Romance
70206,"collector, the",Crime|Horror|Thriller
70208,"perfect getaway, a",Horror|Thriller
70286,district 9,Mystery|Sci-Fi|Thriller
70293,julie & julia,Comedy|Drama|Romance
70301,obsessed,Crime|Drama|Thriller
70305,race to witch mountain,Adventure|Children|Fantasy|Sci-Fi|Thriller
70336,g.i. joe: the rise of cobra,Action|Adventure|Sci-Fi|Thriller
70342,séraphine,Drama|War
70344,cold souls,Comedy|Drama
70355,daddy nostalgia,Drama
70361,12 rounds,Action|Thriller
70377,where danger lives,Drama|Film-Noir|Romance|Thriller
70451,max manus,Action|Drama|War
70533,evangelion: 1.0 you are,Action|Animation|Sci-Fi
70545,"deal, the",Comedy
70562,"ramen girl, the",Comedy|Drama|Romance
70565,"goods: live hard, sell hard, the",Comedy
70567,adam,Drama|Romance
70595,"next stop, greenwich village",Comedy
70599,"time traveler's wife, the",Drama|Romance|Sci-Fi
70656,harvard beats yale 29-29,Documentary
70663,"i love you, beth cooper",Comedy|Romance
70670,second wind,Crime|Drama|Film-Noir
70689,mystery street,Crime|Drama|Film-Noir
70706,fighting,Action|Drama
70726,adoration,Drama
70728,bronson,Action|Comedy|Drama|Thriller
70792,vengeance valley,Western
70846,lorna's silence,Drama
70849,"doulos, le",Crime|Thriller
70862,it might get loud,Documentary
70912,goodbye solo,Drama
70932,my life in ruins,Comedy
70946,troll 2,Fantasy|Horror
70958,paris 36,Drama|Musical|Romance
70976,"romance of astrea and celadon, the",Drama|Romance
70984,taking woodstock,Comedy
70994,halloween ii,Horror|Thriller
71011,five graves to cairo,Thriller|War
71014,"dark corner, the",Crime|Drama|Film-Noir
71017,full body massage,Drama
71033,"secret in their eyes, the",Crime|Drama|Mystery|Romance|Thriller
71057,9,Adventure|Animation|Sci-Fi
71106,frequently asked questions about time travel,Comedy|Sci-Fi
71108,"white ribbon, the",Drama|Mystery
71129,green lantern: first flight,Action|Adventure|Animation|Fantasy|Sci-Fi
71131,"most hated family in america, the",Documentary
71135,pandorum,Horror|Sci-Fi|Thriller
71139,paraíso travel,Adventure|Drama|Romance
71156,"men who stare at goats, the",Action|Comedy|Drama
71184,valentino: the last emperor,Documentary
71205,jennifer's body,Comedy|Horror|Sci-Fi|Thriller
71211,"informant!, the",Comedy|Crime|Drama|Thriller
71239,"brøken, the",Drama|Horror|Thriller
71241,"tall men, the",Action|Adventure|Drama|Romance|Western
71248,extract,Comedy
71252,"final destination, the",Horror|Thriller
71254,gamer,Action|Sci-Fi|Thriller
71264,cloudy with a chance of meatballs,Animation|Children|Fantasy|IMAX
71282,"food, inc.",Documentary
71285,beeswax,Comedy|Drama
71302,attack of the 50 foot woman,Comedy|Sci-Fi
71304,thirst,Drama|Horror
71318,terra,Adventure|Animation|Sci-Fi
71325,love happens,Comedy|Drama|Romance
71327,bright star,Drama|Romance
71374,hellraiser: hellworld,Horror
71379,paranormal activity,Horror|Thriller
71429,world's greatest dad,Comedy|Drama
71438,still walking,Drama
71450,capitalism: a love story,Documentary
71462,"cove, the",Documentary
71464,"serious man, a",Comedy|Drama
71466,city island,Comedy|Drama
71468,ink,Action|Fantasy|Sci-Fi
71482,yatterman,Action|Comedy|Fantasy
71484,metropia,Animation|Sci-Fi
71490,grace,Drama|Horror|Thriller
71500,trick 'r treat,Comedy|Horror|Thriller
71518,whip it,Comedy|Drama
71520,"invention of lying, the",Comedy
71530,surrogates,Action|Sci-Fi|Thriller
71535,zombieland,Action|Comedy|Horror
71542,"september issue, the",Documentary
71550,assassination of a high school president,Comedy|Drama|Mystery
71571,sorority row,Horror|Thriller
71573,whiteout,Action|Crime|Drama|Mystery|Thriller
71575,rudo y cursi,Comedy|Drama
71579,"education, an",Drama|Romance
71619,coco before chanel,Drama
71668,couples retreat,Comedy|Romance
71670,all about steve,Comedy
71691,fifty dead men walking,Action|Drama|Thriller
71700,deadgirl,Horror
71732,i sell the dead,Comedy|Horror
71738,"shanghai gesture, the",Drama|Film-Noir
71745,where the wild things are,Adventure|Children|Drama|Fantasy|IMAX
71823,"new york, i love you",Drama|Romance
71838,law abiding citizen,Drama|Thriller
71840,"flame and the arrow, the",Action|Adventure|Romance
71876,amelia,Drama
71878,"stepfather, the",Horror|Thriller
71899,mary and max,Animation|Comedy|Drama
71902,spread,Drama|Romance
71910,"tournament, the",Action
71926,"boys are back, the",Comedy|Drama
71928,cairo time,Drama|Romance
71936,there's always tomorrow,Drama
71991,afterschool,Drama
72011,up in the air,Drama|Romance
72039,35 shots of rum,Drama
72043,monsters vs aliens: mutant pumpkins from outer space,Animation|Comedy|Sci-Fi
72117,"misérables, les",Drama|Romance
72129,saw vi,Crime|Horror|Mystery|Thriller
72142,love exposure,Action|Comedy|Drama|Romance
72165,cirque du freak: the vampire's assistant,Action|Adventure|Comedy|Fantasy|Horror|Thriller
72167,"boondock saints ii: all saints day, the",Action|Crime|Drama|Thriller
72169,good hair,Comedy|Documentary
72171,black dynamite,Action|Comedy
72176,big fan,Comedy|Crime|Drama
72209,astro boy,Action|Animation|Children|Sci-Fi
72226,fantastic mr. fox,Adventure|Animation|Children|Comedy|Crime
72249,coco chanel & igor stravinsky,Drama|Romance
72294,"christmas carol, a",Animation|Children|Drama|Fantasy|IMAX
72308,battlestar galactica: the plan,Action|Adventure|Drama|Sci-Fi
72356,partly cloudy,Animation|Children|Comedy|Fantasy
72367,grey gardens,Drama
72378,2012,Action|Drama|Sci-Fi|Thriller
72380,"box, the",Drama|Horror|Mystery|Sci-Fi|Thriller
72386,broken embraces,Drama|Romance|Thriller
72393,"fourth kind, the",Horror|Mystery|Sci-Fi|Thriller
72395,precious,Drama
72400,undercover man,Crime|Drama|Film-Noir|Romance
72405,bad lieutenant: port of call new orleans,Crime|Drama
72407,"twilight saga: new moon, the",Drama|Fantasy|Horror|Romance|Thriller
72479,"messenger, the",Drama|Romance|War
72489,ninja assassin,Action|Crime|Drama|Thriller
72491,"police, adjective",Comedy|Crime|Drama
72552,oxford blues,Comedy|Drama
72554,cell 211,Action|Drama
72557,"film with me in it, a",Comedy|Thriller
72559,"last remake of beau geste, the",Adventure|Comedy
72585,carnival in flanders,Comedy|Romance
72601,teenage mutant ninja turtles: turtles forever,Action|Adventure|Animation|Comedy|Thriller
72603,merry madagascar,Animation
72605,brothers,Drama|Thriller|War
72630,sleep dealer,Sci-Fi
72641,"the blind side",Drama
72670,asylum,Horror|Thriller
72694,shrink,Drama
72696,old dogs,Comedy
72701,planet 51,Adventure|Animation|Children|Comedy|Sci-Fi
72703,me and orson welles,Drama
72712,objectified,Documentary
72718,trucker,Drama
72720,"single man, a",Drama
72731,"lovely bones, the",Crime|Drama|Fantasy|Horror|Thriller
72733,invictus,Drama
72737,"princess and the frog, the",Animation|Children|Fantasy|Musical|Romance
72741,everybody's fine,Drama
72751,two rode together,Western
72762,armored,Action|Drama|Thriller
72777,invaders from mars,Horror|Sci-Fi
72854,"saga of gosta berling, the",Drama|Romance
72874,"peacekeeper, the",Action
72899,blissfully yours,Drama|Romance
72919,did you hear about the morgans?,Comedy|Crime|Drama|Romance
72980,veronika decides to die,Drama|Romance
72982,alice,Action|Adventure|Fantasy
72998,avatar,Action|Adventure|Sci-Fi|IMAX
73000,nine,Drama|Musical|Romance
73015,it's complicated,Comedy|Romance
73017,sherlock holmes,Action|Crime|Mystery|Thriller
73023,crazy heart,Drama|Romance
73027,"last station, the",Drama
73042,alvin and the chipmunks: the squeakquel,Animation|Children|Comedy|Musical
73049,uncertainty,Action|Crime|Drama|Fantasy|Romance
73086,"fallen sparrow, the",Film-Noir|Thriller
73089,beyond a reasonable doubt,Drama|Mystery
73101,looking for eric,Comedy|Drama|Fantasy
73106,american pie presents: the book of love,Comedy
73109,trapeze,Drama
73117,marriage italian style,Comedy|Drama|Romance
73168,carriers,Drama|Horror|Thriller
73183,"friends of eddie coyle, the",Crime|Drama|Thriller
73211,pontypool,Horror|Thriller
73261,"sun also rises, the",Drama
73266,youth in revolt,Comedy|Drama|Romance
73268,daybreakers,Action|Drama|Horror|Thriller
73286,diamond dogs,Action|Adventure
73290,hachiko: a dog's story,Drama
73319,leap year,Comedy|Romance
73321,"book of eli, the",Action|Adventure|Drama
73323,"girl who kicked the hornet's nest, the",Action|Crime|Mystery
73330,hickey and boggs,Crime|Drama|Film-Noir|Thriller
73339,"innocent, the",Drama|Romance
73344,"prophet, a",Crime|Drama
73392,collapse,Documentary
73413,my one and only,Comedy|Drama
73431,"maiden heist, the",Comedy|Crime
73442,hidden agenda,Action|Mystery|Thriller
73462,ernest goes to school,Children|Comedy|Drama
73469,mr. warmth: the don rickles project,Documentary
73494,theodora goes wild,Comedy|Romance
73511,horsemen,Crime|Drama|Horror|Mystery|Thriller
73523,jerichow,Drama
73608,heat,Comedy|Drama|Romance
73681,"concert, le",Comedy|Drama
73718,"other man, the",Drama
73804,asterix at the olympic games,Adventure|Children|Comedy|Fantasy
73808,"chaser, the",Crime|Drama|Thriller
73854,"rudolph, the red-nosed reindeer",Adventure|Animation|Children|Fantasy|Musical
73860,nowhere boy,Drama
73870,"thaw, the",Horror|Sci-Fi|Thriller
73874,blood and bone,Action|Drama
73881,3 idiots,Comedy|Drama|Romance
73912,genevieve,Comedy
73914,sometimes a great notion,Action|Adventure|Drama
73929,legion,Action|Fantasy|Horror|Thriller
73954,air force,Action|Drama|War
73981,man hunt,Crime|Drama|Thriller
73983,"maid, the",Drama
74089,peter pan,Children|Fantasy|Musical
74095,wicked city,Animation|Fantasy|Horror|Sci-Fi
74131,extraordinary measures,Drama
74144,crime and punishment,Drama
74152,zach galifianakis: live at the purple onion,Comedy|Documentary
74154,when in rome,Comedy|Romance
74156,edge of darkness,Drama|Thriller
74228,triangle,Drama|Horror|Mystery|Thriller
74263,dangerous,Drama
74275,i love you phillip morris,Comedy|Drama|Romance
74297,electric shadows,Drama
74324,temple grandin,Drama
74355,serious moonlight,Comedy|Crime|Drama|Romance
74370,"house of the devil, the",Horror|Thriller
74382,black legion,Crime|Drama
74416,fish tank,Drama
74450,valentine's day,Comedy|Romance
74452,"wolfman, the",Horror|Thriller
74458,shutter island,Drama|Mystery|Thriller
74475,"headless woman, the",Drama|Mystery|Thriller
74488,ondine,Drama|Fantasy|Romance
74508,persuasion,Drama|Romance
74510,"girl who played with fire, the",Action|Crime|Drama|Mystery|Thriller
74530,percy jackson & the olympians: the lightning thief,Adventure|Fantasy
74532,cop out,Action|Comedy|Crime
74541,trailer park boys: countdown to liquor day,Comedy|Crime
74545,"ghost writer, the",Drama|Mystery|Thriller
74547,darling lili,Drama|War
74553,"secret of kells, the",Animation|Fantasy
74575,"secret of santa vittoria, the",Comedy|Drama|War
74580,"spy next door, the",Action|Children|Comedy
74582,i hope they serve beer in hell,Comedy
74590,"house on 92nd street, the",Drama|Film-Noir
74613,therese raquin,Crime|Drama|Romance
74624,agora,Adventure|Drama|Romance
74647,motherhood,Comedy
74653,shinjuku incident,Crime|Drama|Thriller
74668,district 13: ultimatum,Action|Sci-Fi
74677,"yes men fix the world, the",Documentary
74685,"crazies, the",Action|Drama|Horror|Sci-Fi|Thriller
74688,dear john,Drama|Romance|War
74698,tooth fairy,Comedy|Fantasy
74701,of time and the city,Documentary
74727,gentlemen of fortune,Comedy|Crime|Drama|Mystery
74731,eden log,Horror|Mystery|Sci-Fi|Thriller
74740,fermat's room,Mystery|Thriller
74750,[rec]²,Horror|Thriller
74752,cabin fever 2: spring fever,Horror|Thriller
74789,alice in wonderland,Adventure|Fantasy|IMAX
74795,green zone,Action|Drama|Thriller|War
74818,44 inch chest,Crime|Drama
74827,ajami,Crime|Drama
74851,from paris with love,Action|Crime
74864,road trip: beer pong,Comedy
74868,dorian gray,Drama|Horror|Sci-Fi
74916,greenberg,Comedy|Drama
74944,brooklyn's finest,Crime|Drama|Thriller
74946,she's out of my league,Comedy
74948,harry brown,Crime|Drama|Thriller
74967,"mysteries of pittsburgh, the",Adventure|Comedy|Drama
75341,remember me,Drama|Romance
75345,failan,Drama|Romance
75374,joy ride 2: dead ahead,Action|Horror|Thriller
75389,"burrowers, the",Horror|Thriller|Western
75395,frozen,Drama|Horror|Thriller
75397,torrid zone,Action|Adventure|Comedy
75408,lupin iii: sweet lost night,Action|Animation|Comedy|Crime|Drama|Mystery|Romance|Thriller
75425,survival of the dead,Horror
75440,will ferrell: you're welcome america - a final night with george w bush,Comedy
75803,our family wedding,Comedy
75805,"bounty hunter, the",Action|Comedy|Romance
75813,leaves of grass,Comedy|Crime|Drama|Thriller
75818,afghan star,Documentary
75820,i was a communist for the fbi,Drama|Film-Noir|Thriller
75940,"seventh veil, the",Drama
75983,north face,Adventure|Drama
75985,repo men,Action|Sci-Fi|Thriller
75990,"apprenticeship of duddy kravitz, the",Comedy|Drama
75992,"brothers karamazov, the",Drama
76030,case 39,Horror|Thriller
76054,oceans,Documentary|Drama
76077,hot tub time machine,Comedy|Sci-Fi
76079,chloe,Drama|Thriller
76089,flesh and the devil,Drama|Romance
76091,mother,Crime|Drama|Mystery|Thriller
76093,how to train your dragon,Adventure|Animation|Children|Fantasy|IMAX
76121,dark mirror,Thriller
76130,universal soldier: regeneration,Action|Drama|Sci-Fi|Thriller
76147,i hate valentine's day,Comedy|Romance
76153,lupin iii: first contact,Action|Animation|Comedy|Crime|Drama|Mystery|Romance|Thriller
76158,air doll,Drama
76173,micmacs,Comedy|Crime
76175,clash of the titans,Action|Adventure|Drama|Fantasy
76189,growth,Sci-Fi|Thriller
76210,defendor,Comedy|Crime|Drama
76244,glorious 39,Drama|Romance|Thriller|War
76251,kick-ass,Action|Comedy
76255,varg veum - bitter flowers,Crime|Drama|Thriller
76258,varg veum - fallen angels,Crime|Drama|Thriller
76272,five minutes of heaven,Crime|Drama|Thriller
76293,date night,Action|Comedy|Romance
76312,"brink's job, the",Comedy|Crime|Drama
76317,after.life,Drama|Horror|Thriller
76738,steam of life,Documentary
76753,"final, the",Drama|Horror|Thriller
76755,peacock,Thriller
76763,"runaways, the",Drama|Musical
76772,carne,Drama|Thriller
76778,rembrandt's j'accuse,Documentary|Mystery
76811,it! the terror from beyond space,Horror|Sci-Fi|Thriller
76873,angel of death,Action|Crime|Thriller
77181,"ascent of money, the",Documentary
77191,death at a funeral,Comedy
77201,valhalla rising,Action|Drama|War
77206,diary of a wimpy kid,Children|Comedy
77208,skin,Drama|Mystery
77212,out of the fog,Crime|Drama|Film-Noir
77223,"caddy, the",Comedy|Musical
77240,i am love,Drama|Romance
77266,disgrace,Drama
77291,aria,Comedy|Drama
77293,"silent partner, the",Crime|Drama|Thriller
77307,dogtooth,Drama
77328,red riding: 1974,Crime|Drama|Mystery|Thriller
77330,red riding: 1980,Crime|Drama|Mystery
77351,glory to the filmmaker!,Comedy|Drama
77353,achilles and the tortoise,Comedy
77359,red riding: 1983,Crime|Drama|Mystery
77364,"losers, the",Action|Adventure|Drama|Mystery|Thriller
77414,"last song, the",Drama|Romance
77416,chained heat,Action|Crime|Drama|Thriller
77421,cyrus,Comedy|Drama|Romance
77427,"human centipede, the",Horror
77449,ben,Horror|Thriller
77455,exit through the gift shop,Comedy|Documentary
77493,night must fall,Thriller
77496,night train to munich,Film-Noir|Thriller|War
77540,solomon kane,Action|Adventure|Fantasy|Horror
77550,blood and sand,Drama
77561,iron man 2,Action|Adventure|Sci-Fi|Thriller|IMAX
77596,lebanon,Drama|War
77613,johnny angel,Crime|Drama|Film-Noir
77658,cosmos,Documentary
77665,marmaduke,Comedy
77667,macgruber,Action|Comedy
77682,three,Horror|Mystery
77688,three men and a cradle,Comedy
77731,vengeance,Action|Crime|Thriller
77752,getting any?,Comedy
77780,virtuality,Drama|Sci-Fi|Thriller
77783,tora-san our lovable tramp,Comedy|Drama|Romance
77788,"good heart, the",Drama
77795,cargo,Sci-Fi
77798,"nightmare on elm street, a",Fantasy|Horror|Thriller
77800,four lions,Comedy|Drama
77810,diary of a nymphomaniac,Drama
77831,"fine, totally fine",Comedy
77837,you don't know jack,Drama
77843,"disappearance of alice creed, the",Thriller
77846,12 angry men,Crime|Drama
77866,robin hood,Action|Adventure|Drama|Romance|War
77893,merantau,Action|Drama
77941,in a dark place,Horror|Mystery|Thriller
77983,rancho notorious,Drama|Western
78003,"dirty carnival, a",Action|Crime|Thriller
78022,halo legends,Action|Animation|Sci-Fi
78032,dread,Horror
78034,cemetery junction,Comedy|Drama|Romance
78039,blue valentine,Drama|Romance
78041,killers,Action|Comedy
78088,buried,Mystery|Thriller
78105,prince of persia: the sands of time,Action|Adventure|Fantasy|Romance|IMAX
78116,please give,Comedy|Drama
78128,true legend,Action|Drama
78160,ricky gervais live: animals,Comedy
78162,ricky gervais live 2: politics,Comedy
78174,sex and the city 2,Comedy|Drama|Romance
78209,get him to the greek,Comedy
78218,unthinkable,Drama|Thriller
78235,betrayal,Drama|Thriller
78245,romeo and juliet,Drama|Romance
78247,"drawn together movie: the movie!, the",Animation|Comedy
78264,"back-up plan, the",Comedy|Romance
78266,splice,Horror|Sci-Fi|Thriller
78272,"tale of winter, a",Drama
78295,"knack ...and how to get it, the",Comedy
78316,letters to juliet,Drama|Romance
78321,"41-year-old virgin who knocked up sarah marshall and felt superbad about it, the",Comedy
78349,exam,Mystery|Thriller
78381,blood wedding,Drama|Musical|Romance
78420,"house on telegraph hill, the",Drama|Film-Noir|Mystery|Thriller
78422,how about you...,Comedy|Drama
78438,edge of the city,Drama|Film-Noir
78467,jonah hex,Action|Drama|Thriller|Western
78469,"a-team, the",Action|Comedy|Thriller
78483,gigot,Comedy
78499,toy story 3,Adventure|Animation|Children|Comedy|Fantasy|IMAX
78517,joan rivers: a piece of work,Documentary
78528,"east side, west side",Crime|Drama|Romance
78544,ricky gervais live 3: fame,Comedy
78574,winter's bone,Drama|Thriller
78579,tell-tale,Drama|Horror|Sci-Fi|Thriller
78612,mandingo,Action|Romance
